web-scraper-order,rank,image,title,url,reviews,price
1582906260-4926,#8,https://images-na.ssl-images-amazon.com/images/I/41uF7hO8FtL.jpg,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",https://www.amazon.com/Amazon-Smart-Plug-works-Alexa/dp/B01MZEEFNX/ref=zg_mw_amazon-devices_8?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.7 out of 5 stars,$24.99 
1582906260-4940,#22,https://images-na.ssl-images-amazon.com/images/I/61iDm66rHHL.jpg,"Fire HD 8 Kids Edition Tablet, 8"" HD Display, 32 GB, Blue Kid-Proof Case",https://www.amazon.com/All-New-Fire-Tablet-Display-Kid-Proof/dp/B078HQBS21/ref=zg_mw_amazon-devices_22?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.5 out of 5 stars,$79.99 
1582906260-4955,#37,https://images-na.ssl-images-amazon.com/images/I/41erwwQzAnL.jpg,TOSHIBA 43LF711U20 43-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://www.amazon.com/TOSHIBA-43LF711U20-43-inch-Ultra-Smart/dp/B07SB1BMM9/ref=zg_mw_amazon-devices_37?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.4 out of 5 stars,$239.99 
1582906262-5016,#98,https://images-na.ssl-images-amazon.com/images/I/51I%2BBVT4XAL.jpg,"Blink Indoor Home Security Camera System with Motion Detection, HD Video, 2-Year Battery Life…",https://www.amazon.com/Blink-Home-Security-Detection-Included/dp/B0172DDZ5E/ref=zg_mw_amazon-devices_98?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.1 out of 5 stars,$79.99 
1582906262-4974,#56,https://images-na.ssl-images-amazon.com/images/I/510kD4LDbvL.jpg,"Introducing Echo Show 8 - HD 8"" smart display with Alexa - Sandstone",https://www.amazon.com/Echo-Show-8/dp/B07RQ3TCT2/ref=zg_mw_amazon-devices_56?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.6 out of 5 stars,$129.99 
1582906260-4932,#14,https://images-na.ssl-images-amazon.com/images/I/41erwwQzAnL.jpg,TOSHIBA 50LF711U20 50-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://www.amazon.com/TOSHIBA-50LF711U20-50-inch-Ultra-Smart/dp/B07S8XNWWF/ref=zg_mw_amazon-devices_14?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.4 out of 5 stars,$379.99 
1582906262-4995,#77,https://images-na.ssl-images-amazon.com/images/I/61aN%2BSE-F9L.jpg,Amazon Echo - Black (1st Generation),https://www.amazon.com/Amazon-Echo-Bluetooth-Speaker-with-Alexa-Black/dp/B00X4WHP5E/ref=zg_mw_amazon-devices_77?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.4 out of 5 stars,$55.39 
1582906262-5011,#93,https://images-na.ssl-images-amazon.com/images/I/61UEHaTabRL.jpg,"Fire HD 8 Tablet (8"" HD Display, 16 GB)  - Blue",https://www.amazon.com/All-New-Fire-Tablet-Display-Marine/dp/B0794Y5P5C/ref=zg_mw_amazon-devices_93?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.3 out of 5 stars,$59.99 
1582906262-5012,#94,https://images-na.ssl-images-amazon.com/images/I/41EeOVCHm%2BL.jpg,"Ring Peephole Cam - Smart video doorbell, HD video, 2-way talk, easy installation",https://www.amazon.com/Ring-Peephole-Cam-doorbell-installation/dp/B07WHMQNPC/ref=zg_mw_amazon-devices_94?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.2 out of 5 stars,$199.00 
1582906260-4948,#30,https://images-na.ssl-images-amazon.com/images/I/41fTockMHSL.jpg,Introducing Echo Flex - Plug-in mini smart speaker with Alexa,https://www.amazon.com/Echo-Flex/dp/B07MLY3JKV/ref=zg_mw_amazon-devices_30?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.3 out of 5 stars,$24.99 
1582906262-4969,#51,https://images-na.ssl-images-amazon.com/images/I/510b5tWNP9L.jpg,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Pink Kid-Proof Case",https://www.amazon.com/Fire-7-Kids-Edition-Tablet/dp/B07H8ZCSL9/ref=zg_mw_amazon-devices_51?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.6 out of 5 stars,$59.99 
1582906262-5005,#87,https://images-na.ssl-images-amazon.com/images/I/41ZoJhMEP7L.jpg,Insignia NS-43DF710NA19 43-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://www.amazon.com/Insignia-NS-43DF710NA19-43-inch-Ultra-Smart/dp/B07FPQXN46/ref=zg_mw_amazon-devices_87?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.5 out of 5 stars,$249.99 
1582906260-4959,#41,https://images-na.ssl-images-amazon.com/images/I/41ZoJhMEP7L.jpg,Insignia NS-50DF710NA19 50-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://www.amazon.com/Insignia-NS-50DF710NA19-50-inch-Ultra-Smart/dp/B07FPQ343D/ref=zg_mw_amazon-devices_41?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.5 out of 5 stars,$299.99 
1582906260-4945,#27,https://images-na.ssl-images-amazon.com/images/I/61cSwIDSVbL.jpg,Echo Dot (3rd Gen) - Smart speaker with Alexa - Sandstone,https://www.amazon.com/Echo-Dot-3rd-Gen-Sandstone/dp/B07PGL2N7J/ref=zg_mw_amazon-devices_27?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.7 out of 5 stars,$49.99 
1582906262-4981,#63,https://images-na.ssl-images-amazon.com/images/I/61yPgzPUejL.jpg,Made for Amazon All-New Third Reality Remote Plus for Alexa Voice Remote (2nd Gen),https://www.amazon.com/Amazon-All-New-Third-Reality-Remote/dp/B07XNVLPDW/ref=zg_mw_amazon-devices_63?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,3.9 out of 5 stars,$19.99 
1582906260-4954,#36,https://images-na.ssl-images-amazon.com/images/I/419f%2BTN01dL.jpg,"Blink XT2 Outdoor/Indoor Smart Security Camera with cloud storage included, 2-way audio, 2-year…",https://www.amazon.com/All-new-Blink-Outdoor-Security-included/dp/B07M8DTHGL/ref=zg_mw_amazon-devices_36?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.3 out of 5 stars,$69.99 
1582906262-5004,#86,https://images-na.ssl-images-amazon.com/images/I/71IhzuBU42L.jpg,Ring Alarm 8 Piece Kit – Home Security System with optional 24/7 Professional Monitoring – No…,https://www.amazon.com/Ring-Alarm-Professional-Monitoring-contracts/dp/B07K1379PQ/ref=zg_mw_amazon-devices_86?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.5 out of 5 stars,$239.00 
1582906260-4939,#21,https://images-na.ssl-images-amazon.com/images/I/51eGue9F1yL.jpg,"Blink XT2 Outdoor/Indoor Smart Security Camera with cloud storage included, 2-way audio, 2-year…",https://www.amazon.com/All-new-Blink-Outdoor-Security-included/dp/B07MMZF2BF/ref=zg_mw_amazon-devices_21?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.3 out of 5 stars,$199.99 
1582906260-4943,#25,https://images-na.ssl-images-amazon.com/images/I/513IKve0ANL.jpg,"Blink XT2 Outdoor/Indoor Smart Security Camera with cloud storage included, 2-way audio, 2-year…",https://www.amazon.com/All-new-Blink-Outdoor-Security-included/dp/B07MN67BCR/ref=zg_mw_amazon-devices_25?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.3 out of 5 stars,$139.99 
1582906260-4951,#33,https://images-na.ssl-images-amazon.com/images/I/61b4qFTXRML.jpg,All-new Echo (3rd Gen)- Smart speaker with Alexa- Charcoal,https://www.amazon.com/all-new-Echo/dp/B07NFTVP7P/ref=zg_mw_amazon-devices_33?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.7 out of 5 stars,$99.99 
1582906260-4942,#24,https://images-na.ssl-images-amazon.com/images/I/51zT5SYY21L.jpg,"Fire TV Recast, over-the-air DVR, 500 GB, 75 hours, DVR for cord cutters",https://www.amazon.com/Fire-TV-Recast-over-the-air-DVR-500GB-75-hours/dp/B01J6A6H74/ref=zg_mw_amazon-devices_24?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.0 out of 5 stars,$144.99 
1582906262-4970,#52,https://images-na.ssl-images-amazon.com/images/I/61SNFaO2UrL.jpg,"All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Twilight Blue",https://www.amazon.com/Fire-HD-10/dp/B07KD6YDKC/ref=zg_mw_amazon-devices_52?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.5 out of 5 stars,$109.99 
1582906262-4993,#75,https://images-na.ssl-images-amazon.com/images/I/51JxFdqfrmL.jpg,"Ring Alarm 5 Piece Kit + Echo Dot (3rd Gen), Works with Alexa",https://www.amazon.com/Ring-Alarm-Piece-Works-Alexa/dp/B07V5XJW88/ref=zg_mw_amazon-devices_75?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.5 out of 5 stars,$199.00 
1582906260-4956,#38,https://images-na.ssl-images-amazon.com/images/I/41Hc4IGGzdL.jpg,"All-new Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa",https://www.amazon.com/All-new-Ring-Stick-Up-Cam-Battery-HD-security-camera-with-two-way-talk-Works-with-Alexa-/dp/B07Q6ZZFLS/ref=zg_mw_amazon-devices_38?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,4.2 out of 5 stars,$99.99 
1582906262-4976,#58,https://images-na.ssl-images-amazon.com/images/I/71ct3VUirnL.jpg,"Ring Smart Lighting – Pathlight, Battery-Powered, Outdoor Motion-Sensor Security Light, Black…",https://www.amazon.com/Introducing-Ring-Smart-Lighting-Pathlight/dp/B07L3HCC3W/ref=zg_mw_amazon-devices_58?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.4 out of 5 stars,$139.99 
1582906262-4983,#65,https://images-na.ssl-images-amazon.com/images/I/41N4gNjNDmL.jpg,Toshiba 55LF711U20 55-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://www.amazon.com/Toshiba-55LF711U20-55-inch-Ultra-Smart/dp/B07SC4JSGZ/ref=zg_mw_amazon-devices_65?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.4 out of 5 stars,$379.99 
1582906260-4922,#4,https://images-na.ssl-images-amazon.com/images/I/31X1pWv1CXL.jpg,Echo Auto - Add Alexa to your car,https://www.amazon.com/Echo-Auto-Add-Alexa-your/dp/B07VTK654B/ref=zg_mw_amazon-devices_4?_encoding=UTF8&psc=1&refRID=HA8PT8MYS6XM4Z96RW7T,3.5 out of 5 stars,$49.99 
1582906262-4985,#67,https://images-na.ssl-images-amazon.com/images/I/41duhvR5AXL.jpg,Introducing Echo Glow - Multicolor smart lamp for kids - requires compatible Alexa device,https://www.amazon.com/Echo-Glow/dp/B07KRY43KN/ref=zg_mw_amazon-devices_67?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.4 out of 5 stars,$29.99 
1582906262-5017,#99,https://images-na.ssl-images-amazon.com/images/I/51fHhx54H8L.jpg,"Fire 7 Tablet (7"" display, 16 GB) - Sage",https://www.amazon.com/Fire-Tablet-7/dp/B07HZHCDQG/ref=zg_mw_amazon-devices_99?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.3 out of 5 stars,$39.99 
1582906262-5002,#84,https://images-na.ssl-images-amazon.com/images/I/61Bl1zJ6QeL.jpg,"All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Plum",https://www.amazon.com/Fire-HD-10/dp/B07KD7CW5T/ref=zg_mw_amazon-devices_84?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.5 out of 5 stars,$139.99 
1582906262-4998,#80,https://images-na.ssl-images-amazon.com/images/I/71xszCJja%2BL.jpg,Ring Alarm Contact Sensor 2-Pack,https://www.amazon.com/Ring-Contact-Sensor-Alarm-White/dp/B07DNZZCPX/ref=zg_mw_amazon-devices_80?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,4.7 out of 5 stars,$39.99 
1582906262-5018,#100,https://images-na.ssl-images-amazon.com/images/I/61-H8NmkaXL.jpg,"Fire 7 Tablet  (7"" display, 8 GB) - Black - (Previous Generation - 7th)",https://www.amazon.com/Amazon-Fire-7-Tablet/dp/B01GEW27DA/ref=zg_mw_amazon-devices_100?_encoding=UTF8&psc=1&refRID=6VMZG7Z8NQN54MF293SQ,3.9 out of 5 stars,$34.99 
﻿web-scraper-order,prod-rank,prod-image-src,prod-title,prod-title-href,prod-reviews,prod-price
1582906323-5098,#80,https://images-na.ssl-images-amazon.com/images/I/51jf3XdQKbL.jpg,"Frigidaire Mini Portable Compact Personal Fridge Cools & Heats, 4 Liter Capacity Chills Six 12 oz…",https://www.amazon.com/Frigidaire-Compact-Beverage-Refrigerator-keeping/dp/B07K6YLTHF/ref=zg_mw_appliances_80?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,3.8 out of 5 stars,$77.99 
1582906321-5028,#10,https://images-na.ssl-images-amazon.com/images/I/61NmZOf6f4L.jpg,GE Profile Opal | Countertop Nugget Ice Maker,https://www.amazon.com/GE-Profile-Countertop-Nugget-Maker/dp/B07YF9SGBW/ref=zg_mw_appliances_10?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.5 out of 5 stars,$548.94 
1582906323-5112,#94,https://images-na.ssl-images-amazon.com/images/I/61fWZynduEL.jpg,"hOmeLabs Portable Washing Machine - 6 Pound Load Capacity, 1.0 Cubic Foot Interior, Top…",https://www.amazon.com/hOmeLabs-0-9-Portable-Washing-Machine/dp/B07VRDN8B9/ref=zg_mw_appliances_94?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.6 out of 5 stars,$239.99 
1582906323-5069,#51,https://images-na.ssl-images-amazon.com/images/I/51osWA0UMkL.jpg,"Kikkerland LB18 Cactus Dryer Balls, Set of 4",https://www.amazon.com/Kikkerland-LB18-Cactus-Dryer-Balls/dp/B06Y2H3J6D/ref=zg_mw_appliances_51?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.4 out of 5 stars,$19.00 
1582906321-5029,#11,https://images-na.ssl-images-amazon.com/images/I/81-IezyzqVL.jpg,"midea WHS-129C1 Single Door Chest Freezer, 3.5 Cubic Feet, White",https://www.amazon.com/midea-WHS-129C1-Single-Chest-Freezer/dp/B00MVVITWC/ref=zg_mw_appliances_11?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.3 out of 5 stars,$183.99 
1582906323-5076,#58,https://images-na.ssl-images-amazon.com/images/I/71u1lTSrJEL.jpg,hOmeLabs 2.6 Cubic Feet Compact Laundry Dryer - Front Load Portable Clothes Dryer with Stainless…,https://www.amazon.com/hOmeLabs-Pounds-Capacity-Compact-Laundry/dp/B07T7KK8JH/ref=zg_mw_appliances_58?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.7 out of 5 stars,$269.99 
1582906323-5086,#68,https://images-na.ssl-images-amazon.com/images/I/51B7lWSwAiL.jpg,"Northair Chest Freezer 3.5 Cubic Feet with Removable Basket, Free-Standing Top Door…",https://www.amazon.com/Northair-Free-Standing-Adjustable-Temperature-Power-saving/dp/B07X8NLN9V/ref=zg_mw_appliances_68?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.2 out of 5 stars,$176.99 
1582906321-5037,#19,https://images-na.ssl-images-amazon.com/images/I/710QfMbaTML.jpg,"Avalon Bottom Loading Water Cooler Water Dispenser - 3 Temperature Settings - Hot, Cold",https://www.amazon.com/Avalon-Bottom-Loading-Cooler-Dispenser/dp/B01AKTFK6Y/ref=zg_mw_appliances_19?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.0 out of 5 stars,$182.91 
1582906323-5111,#93,https://images-na.ssl-images-amazon.com/images/I/51LYsaoTAmL.jpg,"KUPPET Compact Twin Tub Portable Mini Washing Machine 26lbs Capacity,…",https://www.amazon.com/KUPPET-Compact-Portable-Capacity-Semi-Automatic/dp/B07TC3659T/ref=zg_mw_appliances_93?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.2 out of 5 stars,$165.99 
1582906323-5103,#85,https://images-na.ssl-images-amazon.com/images/I/71MJWhA4vaL.jpg,Kenmore 70923 0.9 cu. ft Small Compact 900 Watts Countertop Microwave with 10 Power…,https://www.amazon.com/Kenmore-70923-Countertop-Microwave-Removable/dp/B07VVMG7S6/ref=zg_mw_appliances_85?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.4 out of 5 stars,$89.99 
1582906323-5107,#89,https://images-na.ssl-images-amazon.com/images/I/61W8g4lkWnL.jpg,"COSTWAY Washing Machine, Twin Tub 20Lbs Capacity, Washer(12Lbs)&Spinner(8Lbs),…",https://www.amazon.com/COSTWAY-Electric-Machines-Portable-Controller/dp/B074RDWS11/ref=zg_mw_appliances_89?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.1 out of 5 stars,$135.99 
1582906323-5088,#70,https://images-na.ssl-images-amazon.com/images/I/71FXmHnBGpL.jpg,"Avalon Limited Edition Self Cleaning Water Cooler Dispenser, 3 Temperature Settings - Hot, Cold &…",https://www.amazon.com/Avalon-Limited-Cleaning-Cooler-Dispenser/dp/B01J1W7S34/ref=zg_mw_appliances_70?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.1 out of 5 stars,$263.99 
1582906323-5092,#74,https://images-na.ssl-images-amazon.com/images/I/71rOUStGcUL.jpg,"Cooluli Concord Pink 20 Liter Compact Cooler Warmer Mini Fridge for Bedroom, Office, Car,…",https://www.amazon.com/Cooluli-Concord-20-liter-Thermostat-Dual-Core/dp/B07JBMZ9KB/ref=zg_mw_appliances_74?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.4 out of 5 stars,$149.99 
1582906321-5042,#24,https://images-na.ssl-images-amazon.com/images/I/61TPUNRED3L.jpg,"Euhomy Mini Fridge with Freezer, 3.2 Cu Ft 2 Door Upright Compact Refrigerator with Freezer Ideal…",https://www.amazon.com/Freezer-Upright-Compact-Refrigerator-Apartment/dp/B07XJRZR8P/ref=zg_mw_appliances_24?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.6 out of 5 stars,$189.99 
1582906321-5065,#47,https://images-na.ssl-images-amazon.com/images/I/71F7TyedsgL.jpg,Vremi Beverage Refrigerator and Cooler - 110 to 130 Can Mini Fridge with Glass Door for Soda…,https://www.amazon.com/Vremi-Beverage-Refrigerator-Cooler-Adjustable/dp/B07YDZYMSB/ref=zg_mw_appliances_47?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.6 out of 5 stars,$289.99 
1582906323-5070,#52,https://images-na.ssl-images-amazon.com/images/I/710wfbwKgRL.jpg,2 X Large Oven Liner - BPA & PFOA Free Teflon Non-Stick Oven Liners or Pan Liners-17x25 2…,https://www.amazon.com/Large-Oven-Liner-Non-Stick-Liners-17x25/dp/B01C6KT24G/ref=zg_mw_appliances_52?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.6 out of 5 stars,$12.95 
1582906323-5089,#71,https://images-na.ssl-images-amazon.com/images/I/61r6F7raMOL.jpg,Stove Burner Covers Upgraded Double Thickness Silver Reusable Non-Stick Gas Stove Burner…,https://www.amazon.com/Upgraded-Thickness-Reusable-Non-Stick-Resistant/dp/B07QNPFDHD/ref=zg_mw_appliances_71?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.1 out of 5 stars,$12.19 
1582906321-5032,#14,https://images-na.ssl-images-amazon.com/images/I/81HemDywlkL.jpg,"Midea WHS-65LB1 Compact Single Reversible Door Refrigerator, 1.6 Cubic Feet(0.045 Cubic Meter), Black",https://www.amazon.com/WHS-65LB1-Compact-Single-Reversible-Refrigerator/dp/B00MVVI1FC/ref=zg_mw_appliances_14?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,3.9 out of 5 stars,null
1582906321-5059,#41,https://images-na.ssl-images-amazon.com/images/I/91STrtAr-WL.jpg,"La Crosse Technology S84107 Color Forecast Station, Black",https://www.amazon.com/Crosse-Technology-S84107-Forecast-Station/dp/B076XD97J6/ref=zg_mw_appliances_41?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.2 out of 5 stars,$39.95 - $71.00
1582906321-5026,#8,https://images-na.ssl-images-amazon.com/images/I/71iDLZWkIBL.jpg,Opal Countertop Nugget Ice Maker,https://www.amazon.com/Opal-Countertop-Nugget-Ice-Maker/dp/B0751KDVTP/ref=zg_mw_appliances_8?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.1 out of 5 stars,$504.94 
1582906323-5099,#81,https://images-na.ssl-images-amazon.com/images/I/31mKwDbNw4L.jpg,EdgeStar KC2000 Full Size Kegerator and Keg Beer Cooler,https://www.amazon.com/EdgeStar-KC2000-Full-Kegerator-Cooler/dp/B0170NWHDM/ref=zg_mw_appliances_81?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.5 out of 5 stars,$459.00 
1582906321-5024,#6,https://images-na.ssl-images-amazon.com/images/I/716hlFpxaWL.jpg,Midea WHD-113FSS1 Double Door Mini Fridge with Freezer for Bedroom Office or Dorm with…,https://www.amazon.com/WHD-113FSS1-Freezer-Adjustable-Refrigerator-Stainless/dp/B00MWXSFM8/ref=zg_mw_appliances_6?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.2 out of 5 stars,$176.08 
1582906321-5046,#28,https://images-na.ssl-images-amazon.com/images/I/6135APz92NL.jpg,Panda Portable Ventless Cloths Dryer Folding Drying Machine with Heater,https://www.amazon.com/Panda-Portable-Ventless-Folding-Machine/dp/B01AVGCPN2/ref=zg_mw_appliances_28?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.1 out of 5 stars,$49.99 
1582906321-5020,#2,https://images-na.ssl-images-amazon.com/images/I/81ReMZPkFAL.jpg,hOmeLabs Beverage Refrigerator and Cooler - 120 Can Mini Fridge with Glass Door for Soda Beer or…,https://www.amazon.com/hOmeLabs-Beverage-Refrigerator-Cooler-Adjustable/dp/B0786TJC33/ref=zg_mw_appliances_2?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.5 out of 5 stars,$289.99 
1582906323-5090,#72,https://images-na.ssl-images-amazon.com/images/I/71fak0oQqnL.jpg,"Avalon A1WATERCOOLER A1 Top Loading Cooler Dispenser, Hot & Cold Water, Child Safety Lock,…",https://www.amazon.com/Avalon-A1WATERCOOLER-Dispenser-Innovative-Bottles-UL/dp/B0125S2K0M/ref=zg_mw_appliances_72?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.2 out of 5 stars,$111.98 
1582906321-5019,#1,https://images-na.ssl-images-amazon.com/images/I/61ydHx1s19L.jpg,Giantex Portable Mini Compact Twin Tub Washing Machine 17.6lbs Washer Spain Spinner Portable…,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=zg_mw_appliances_1?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.2 out of 5 stars,$114.99 
1582906321-5043,#25,https://images-na.ssl-images-amazon.com/images/I/61imqvdVv1L.jpg,"Panda PAN56MGP3 1.34cu.ft Portable Machine, 10lbs Capacity, 10 Wash Programs, 5 Water…",https://www.amazon.com/Panda-PAN56MGP3-Portable-Compact-Washing/dp/B07NHVFWCQ/ref=zg_mw_appliances_25?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.5 out of 5 stars,$269.00 
1582906321-5056,#38,https://images-na.ssl-images-amazon.com/images/I/612lyKGwCbL.jpg,"OUGAR8 Refrigerator Door Handle Covers,Keep Your Kitchen Appliance Clean From Smudges,…",https://www.amazon.com/OUGAR8-Refrigerator-Appliance-Fingertips-Dishwashers/dp/B074Z4MBNT/ref=zg_mw_appliances_38?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.5 out of 5 stars,$11.99 
1582906321-5068,#50,https://images-na.ssl-images-amazon.com/images/I/51kUvVTRBqL.jpg,FaceTory Portable Coral Beauty Fridge (10-L / 12 Can) with Heat and Cool Capacity,https://www.amazon.com/FaceTory-Portable-Beauty-Fridge-Capacity/dp/B07THDQXF8/ref=zg_mw_appliances_50?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.1 out of 5 stars,$89.00 
1582906323-5117,#99,https://images-na.ssl-images-amazon.com/images/I/61zL8kRgJWL.jpg,"Cooluli Infinity White 15 Liter Compact Portable Cooler Warmer Mini Fridge for Bedroom, Office,…",https://www.amazon.com/Cooluli-Infinity-White-Liter-Fridge/dp/B07Y8T5GK3/ref=zg_mw_appliances_99?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.2 out of 5 stars,$99.99 
1582906323-5095,#77,https://images-na.ssl-images-amazon.com/images/I/51Ej284t8CL.jpg,"COSTWAY Compact Refrigerator, 3.4 cu. ft. Classic Fridge with Reversible Door, Adjustable…",https://www.amazon.com/Costway-Compact-Refrigerator-Freezer-Cooler/dp/B079QHNB3M/ref=zg_mw_appliances_77?_encoding=UTF8&psc=1&refRID=S62GX33RNB85DCMRPD2E,4.3 out of 5 stars,$229.99 
1582906321-5063,#45,https://images-na.ssl-images-amazon.com/images/I/61bO6g20zCL.jpg,"COSTWAY Compact Laundry Dryer, 110V Electric Portable Clothes Dryer with Stainless Steel Tub,…",https://www.amazon.com/Costway-Electric-Compact-Stainless-Clothes/dp/B07F618LKC/ref=zg_mw_appliances_45?_encoding=UTF8&psc=1&refRID=M7PB36KB41DN6B2Q64BK,4.2 out of 5 stars,$229.99 
